class_alegria,class_desgosto,class_medo,class_raiva,class_surpresa,class_tristeza,class_neutro,texto
0,1,0,0,1,0,0,"Cavalo faz 'pegadinha' ao surgir em estábulo e quase morde funcionário. Homem passava com baldes d'água em pista de corrida em Indiana (EUA). Animal surgiu e quase deu mordida do homem, que acabou caindo no chão."
0,0,0,0,1,0,1,"Nanopartículas afetam desenvolvimento cerebral de camundongos: Pesquisadores japoneses detectaram disfunções neurológicas. Doenças associadas a genes afetados incluem autismo e Alzheimer."
0,1,0,0,0,1,0,"Duplo atentado suicida contra igreja deixa 11 mortos na Nigéria. Onze pessoas foram mortas e trinta ficaram feridas em um duplo atentado suicida que destruiu este domingo uma igreja cristã numa cidade do norte da Nigéria, informou o exército."
0,0,0,1,0,0,1,"Felipão se irrita com pergunta de repórter e abandona coletiva de imprensa. O treinador se irritou ao ser questionado sobre um possível pedido de demissão em caso de insucesso na Copa das Confederações."
0,1,0,0,0,0,1,"Chávez anuncia que vai 'congelar' relações com a Colômbia: Presidente da Venezuela ordenou a saída de seu embaixador em Bogotá. O caso do armamento sueco aumentou a tensão entre os países."
0,0,1,0,0,1,0,"Nova gripe já matou 816 pelo mundo, diz Organização Mundial da Saúde: Novo balanço mostra mais de 134 mil contaminados pelo H1N1. Doença chega a pontos remotos do planeta, segundo agência da ONU."
0,1,1,0,0,0,0,"PM de Patos de Minas prende mais cinco suspeitos de explodirem caixas. Crime ocorreu na manhã desta sexta-feira (14) e três já haviam sido presos. Segundo PM, quadrilha é de Uberlândia."
1,0,0,0,0,0,0,"'Homem-faixa' ensina a idosos jeito certo de atravessar ruas de Vitória: Idosos participam de palestras sobre segurança no trânsito. Projeto pretende reduzir número de atropelamentos na cidade."
0,1,0,0,0,0,0,"Protesto de moradores bloqueia acesso a Subaúma. Uma manifestação na Linha Verde, organizada por moradores do povoado de Sítio Novo, em Subaúma, na região do Litoral Norte, deixa a via bloqueada próximo ao acesso do município, na BA-099, na manhã desta sexta-feira, 14."
1,0,0,0,1,0,1,"Conclave surpreende ao escolher um Papa argentino. Após cinco reuniões, conclave chega ao fim e cardeais escolhem Jorge Mario Bergoglio como novo líder católico."
0,0,1,0,0,1,0,"Grupo armado faz 30 funcionários do governo de reféns no norte do Mali. Funcionários são mantidos como reféns no edifício do governo de Kidal. Pelo menos seis militares teriam morrido, segundo as autoridades locais."
0,0,0,0,0,0,1,"Gerdau defende aumento do investimento público no Brasil: Empresário participa de evento sobre competitividade em Brasília. Segundo ele, governo deve investir pelo menos 10% do PIB."
0,1,0,0,0,0,1,"Em Santa Catarina, a maioria das escolas tem aulas normalmente: Rede Bom Jesus adiou o fim das férias de julho por causa da gripe. Aulas na Udesc começaram na segunda para cerca de 10 mil alunos."
0,0,0,0,0,0,1,"Economia britânica deve retomar crescimento este ano, diz ministro: Alistair Darling diz, porém, que é cedo para retirada de estímulos. Para ele, situação de outros países e preço do petróleo pedem cautela."
0,0,1,0,0,1,0,"Animais soltos em rodovias aumentam riscos de acidentes. PRF afirma ter projeto em parceria com Aged para encaminhar os animais. Na última quinta-feira, um acidente provocou a morte de duas pessoas."
0,0,1,1,0,1,0,"Pistorius matou namorada ao atirar através da porta do banheiro. Reeva correu para o banheiro para se proteger, porém, Pistorius atirou três vezes do lado de fora. Os disparos acertaram a cabeça e a mão da namorada"
0,1,1,0,0,0,0,"Bandidos invadem apartamento e fazem reféns. Bandidos armados invadiram um apartamento na madrugada desta quarta-feira e fizeram moradores reféns no Bairro Castelo, na Região da Pampulha em Belo Horizonte."
0,1,0,0,0,1,0,"Suspeito de atirar em museu judaico recusa extradição para a Bélgica. Francês Mehdi Nemmouche, de 29 anos, foi preso na sexta, em Marselha. Ataque no dia 24 de maio matou quatro pessoas em museu de Bruxelas."
0,0,0,0,0,0,1,"Manaus deve receber a exposição 'Amazônia, Ciclos de Modernidade'. Mostra ocupará salas do Centro Cultural Palácio da Justiça, no Centro. Temporada na capital deve ir de 5 de junho a 3 de agosto."
0,1,0,0,1,0,0,"Cliente acha dente em linguiça comprada em mercado britânico. Caso ocorreu em supermercado da rede Tesco. Lauren Gooch achou objeto enquanto preparava prato."
0,1,0,0,0,0,1,"Christiane Torloni propõe vigília pela Amazônia no Senado: Atriz reuniu-se com deputados e senadores nesta terça-feira (5). Ela quer que vigília dure a noite toda no plenário."
0,1,0,0,0,0,1,"Aparentemente seguro, beisebol provoca várias contusões: Levantamento foi conduzido por pesquisadores nos Estados Unidos. Em 13 anos, 1,5 milhão de menores foram ao PS por conta dele."
0,1,0,0,1,0,0,"Aluna cria falso alarme de bomba para cancelar formatura nos EUA. Jovem não queria que pais descobrissem que ela não iria se formar. Ela foi presa sob fiança de US$ 10 mil."
0,1,0,0,0,1,0,"Acidente deixa 2 mortos e 51 feridos no Texas. O desastre ocorreu no feriado de Ação de Graças, quando milhões de norte-americanos pegam as estradas e viajam."
0,0,1,0,0,1,0,"Diques resistiram às inundações, mas Sérvia teme novas enchentes. Balcãs seguem mobilizados por medo de novas inundações do rio Sava. Na Bósnia, mais de 100 mil pessoas tiveram que deixar suas casas."
1,0,0,0,0,0,1,"Alto consumo de laticínios na infância aumenta expectativa de vida, diz estudo: Pesquisa encontrou, 65 anos depois, crianças que haviam sido alvo de estudo nos anos 30."
0,1,0,1,0,1,0,"Apresentador admite ter abusado sexualmente de 14 meninas. O apresentador de TV britânico Stuart Hall, 83, admitiu ter abusado sexualmente de 14 meninas de 9 e 17 anos de idade, entre 1967 e 1985."
0,0,1,0,1,0,0,"Funcionários da Gol passam a usar máscaras em aeroportos: Medida é usada como forma de prevenção contra a gripe suína. Segundo o Ministério da Saúde, há quatro casos suspeitos no país."
0,1,0,0,1,0,0,"Trabalhadores da limpeza pública podem entrar em greve a partir de 3ª. Serviços de coleta de lixo, varrição de ruas e roçadas podem ser afetados. Negociações estão em andamento e última tentativa de acordo ocorre na 2ª feira"
0,0,0,0,0,0,1,"Senado divulga novos integrantes do Conselho de Ética: Grupo vai analisar representações por quebra de decoro contra Sarney. Somente a bancada do PT ainda não indicou quem fará parte do conselho."
0,0,0,0,0,1,0,"Atentados com carro-bomba matam ao menos 17 pessoas no Iraque. Explosões ocorreram em Taji, Mahmudiyah, Shula e Diyala. Miliciano anti-al-Qaeda morreu em ataques de bomba."
0,1,0,0,0,0,1,"PMDB fará representação contra Virgílio, diz Renan Calheiros: Líder do PMDB diz que medida será feita na próxima semana. É uma retaliação à representações feitas pelo PSDB contra Sarney."
0,1,0,0,0,0,1,"Promotoria prepara denúncia contra máfia do ISS. A denúncia contra a quadrilha de fiscais da Secretaria Municipal de Finanças que recebia propina para permitir que empresas sonegassem o Imposto sobre Serviços (ISS) está sendo redigida pelo Ministério Público Estadual."
0,0,0,0,1,0,0,"Homem é flagrado viajando em panela gigante na Índia. Um homem foi flagrado nesta sexta-feira (8) viajando dentro de uma panela enorme que era transportada por um triciclo em uma estrada movimentada na cidade de Ahmedabad, na Índia."
0,0,0,0,0,0,1,"Exposição na Califórnia mostra fotos inéditas de Obama 'calouro': Imagens foram feitas por colega quando atual presidente era estudante. Algumas já haviam sido publicadas pela revista 'Time'."
1,0,0,0,0,0,1,"Governo da China promete pulso firme contra corrupção e poluição. Primeiro-ministro do país, Li Keqiang, concedeu coletiva nesta quinta-feira. Segundo ele, país precisa de medidas mais duras para combater poluição."
0,0,0,0,0,0,1,"BA-099 é liberada após bloqueio de manifestantes. O trecho de Subaúma da BA-099, no Litoral Norte, foi liberada nesta sexta-feira, 14, depois de ter sido interditada parte da manhã por moradores do povoado de Sítio Novo."
0,0,0,0,0,0,1,"Lula sanciona lei sobre transparência nos gastos públicos: Projeto prevê divulgação em tempo real de União, estados e municípios. Prazo para adaptação vai de um a quatro anos."
1,1,0,0,0,0,0,"Professor se nega a dar aula para aluno com deficiência auditiva: Governo do Paraná abrirá edital para contratar tradutor. Secretaria diz que tem 398 tradutores de Libras na rede."
0,1,0,0,0,0,1,"Secretário de Meio Ambiente do Pará deixa cargo, confirma governo: Saída não tem relação com caso de fraude na Sema, diz assessoria. Governo admitiu irregularidade em sistema de comércio de madeira."
0,0,1,0,0,1,0,"Madrugada de combates em Damasco. Os bairros do sul da capital síria foram bombardeados neste sábado pelas forças do regime e durante a noite foram registrados combates na província de Damasco, região onde os confrontos se concentram agora, informou uma ONG síria e militantes."
0,1,0,0,1,0,0,"Jovem é flagrado com celular escondido no reto em cadeia nos EUA. Aparelho foi descoberto após detento passar por scanner corporal. Anthony Alvey, de 22 anos, foi levado para hospital para retirar celular."
1,0,0,0,0,0,1,"Fim de semana deve ter temperatura baixa na maior parte do país: Segundo Cptec/Inpe, Sudeste terá tempo nublado, inclusive no litoral. Temperatura no Sul continuará baixa, principalmente na região serrana."
0,0,0,0,0,1,0,"Bebida alcoólica caseira mata 16 na Indonésia: Outras 14 pessoas foram hospitalizadas em Bali. Mortes foram provocadas por hemorragia interna, diz médico."
0,1,0,0,0,0,0,"Professores cruzam os braços por 24h e promovem manifestação no Piauí. Categoria elabora ofício com 11 itens para ser entregue ao governador. Servidores reivindicam reajuste salarial de administrativo e plano de carreira."
1,0,0,0,1,0,0,"Japoneses criam macaquinho transgênico que brilha no escuro: Sagui ou mico-estrela é espécie de primata comum em todo o Brasil. Interesse é usar animais como modelos para entender doenças humanas."
0,1,0,0,0,0,0,"Traficantes de drogas são presos em Registro, no Vale do Ribeira, SP. Porções de maconha, cocaína e pedras de crack foram encontradas. Jovens foram encontrados no bairro Vila Nova, nesta sexta-feira (14)."
1,0,0,0,0,0,0,"Música ajuda desenvolvimento de bebês prematuros, diz estudo: Pesquisa canadense sugere que música reduz dores e estimula alimentação oral."
0,0,0,0,0,0,1,"DEM protocola no TCU pedido de análise do acordo Brasil-Paraguai sobre Itaipu: Representação é assinada pelo deputado Paulo Bornhausen (SC). Partido pede 'uma minuciosa análise dos termos do pacto'."
0,1,0,0,0,0,0,"Polícia apreende 842 kg de maconha escondidos embaixo de sucata: Droga foi encontrada em fiscalização, na região de Ponta Porã (MS). Motorista disse que levaria produto até São Paulo."
0,1,0,0,1,0,0,"Papai Noel é demitido por não deixar crianças sentarem em seu colo. Shopping em Maine, nos EUA, dispensou o homem mal humorado. 'Bom velhinho' foi acusado de ser rude com pais e crianças."
0,0,0,0,0,0,1,"Parlamento ucraniano aprova criação de força de defesa. Nova Guarda Nacional será formada por 60 mil voluntários. Sua missão será a segurança interna e proteção das fronteiras."
0,1,0,0,0,0,1,"China isola mexicanos por temor da gripe, diz embaixada: Decisão causou crise diplomática entre os dois países. México definiu ação como 'discriminatória e sem fundamento'."
1,0,1,0,0,0,1,"Mais três países conseguem limitar o tracoma, que causa cegueira: Gana, México e Arábia Saudita controlam infecção causada por inseto. Mas 40 milhões de pessoas de mais de 50 países ainda estão em risco."
0,0,1,0,0,0,0,"Terremoto de magnitude 6,3 atinge o Japão. Epicentro lozalizou-se a 13 km ao norte da cidade de Kunisaki-shi. Até o momento não há informaçõs de possíveis danos ou vítimas."
0,0,0,0,1,0,1,"Em um ano, cem mil jovens recorrem a cirurgia plástica: Adolescentes de 14 a 18 anos são 13% dos pacientes de estética. Médicos dizem que é necessário redobrar cuidados nesses casos."
0,0,0,0,0,0,1,"Perto da concordata, GM já é chamada de 'Governo Motors': Plano do Tesouro dos EUA prevê controle de 70% da montadora. Governo planeja injetar mais US$ 50 bilhões para viabilizar a empresa."
1,0,0,0,0,0,1,"Lula critica gestões anteriores e diz que governo deve agir 'como uma mãe': Ele chamou Prouni, programa de bolsa para estudantes, de 'milagre'. Afirmou ainda que no governo é 'proibido' dizer que educação é gasto."
0,0,0,0,0,0,1,"Agência de risco rebaixa notas de crédito de TAM e Gol: Fitch teme que queda da demanda afete resultado das companhias. As classificações de ambas as empresas têm perspectivas 'negativas'."
0,0,0,0,0,0,1,"Mantega se reunirá com secretário do Tesouro dos EUA. O ministro da Fazenda, Guido Mantega, se reunirá com o secretário do Tesouro dos Estados Unidos, Jacob Lew, na próxima segunda-feira, às 18h, em São Paulo."
0,0,0,0,0,1,0,"Ciclista atropela duas pessoas e morre no RS: Acidente aconteceu no fim da noite desta segunda-feira. Pessoas atropeladas sofreram ferimentos leves, segundo a polícia."
1,0,0,0,0,0,1,"Cabaceiras do Paraguaçu recebe programação festiva a Castro Alves. Esta sexta-feira (14) marca os 167 anos do poeta abolicionista baiano. Programação é realizada em local onde artista morou no Recôncavo da BA."
0,0,0,0,0,0,1,"Fiat quer adquirir atividades da GM na América Latina, diz agência: 'Negociações já começaram', informou uma fonte à agência AFP. O porta-voz da montadora italiana se recusou a comentar a informação."
0,1,0,1,0,1,0,"Mãe e padrasto matam criança de 6 anos por espancamento no Paraná. Vani de Fátima Trates, 26, grávida de oito meses, e o padrasto Gilmar de Lima, 22, confessaram o crime."
1,0,0,0,0,0,1,"África espera apoio de Obama para desenvolvimento regional. Ao parabenizar hoje (7) o presidente reeleito dos Estados Unidos, Barack Obama, o presidente da África do Sul, Jacob Zuma, apelou para que ele mantenha o apoio ao desenvolvimento do Continente Africano."
0,0,0,0,0,1,0,"Atentado suicida contra veículo da polícia deixa 7 mortos no Paquistão. Sete civis morreram e 12 pessoas ficaram feridas nesta sexta-feira em um atentado suicida contra um furgão da polícia na cidade de Peshawar, no noroeste do Paquistão, informou à Agência Efe uma fonte policial."
0,0,1,0,1,0,0,"Australiana acha 7 cobras venenosas no armário do filho de três anos. Caso ocorreu em Townsville, na Austrália. Menino achou ovos no jardim e os guardou no guarda-roupa."
1,0,0,0,0,0,1,"Lula sanciona lei que regulamenta profissão de motoboy e mototaxista: Para ministro, governo não pode fechar os olhos para a atividade. Profissionais terão que passar por curso específico."
